id	file	ncbi_taxid	kingdom	phylum	class	order	family	genus	species
MGYG000003119	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000003119.xml.gz	1705617	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Capnocytophaga	
MGYG000003120	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000003120.xml.gz	419015	Bacteria	Actinobacteria	Actinomycetia	Bifidobacteriales	Bifidobacteriaceae	Alloscardovia	Alloscardovia omnicolens
MGYG000003122	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000003122.xml.gz	165190	Bacteria	Actinobacteria	Coriobacteriia	Coriobacteriales	Coriobacteriaceae	Collinsella	
MGYG000003125	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000003125.xml.gz	1203567	Bacteria	Actinobacteria	Actinomycetia	Corynebacteriales	Corynebacteriaceae	Corynebacterium	
MGYG000003129	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000003129.xml.gz	1872515	Bacteria	Firmicutes	Tissierellia	Tissierellales	Peptoniphilaceae	Anaerococcus	
MGYG000003131	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000003131.xml.gz	652451	Bacteria	Firmicutes	Negativicutes	Selenomonadales	Sporomusaceae	Pelosinus	
MGYG000003134	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000003134.xml.gz	83427	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	
MGYG000003139	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000003139.xml.gz	1494	Bacteria	Firmicutes	Clostridia	Eubacteriales	Clostridiaceae	Clostridium	Clostridium cochlearium
MGYG000003142	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000003142.xml.gz	59620	Bacteria	Firmicutes	Clostridia	Eubacteriales	Clostridiaceae	Clostridium	
MGYG000003143	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000003143.xml.gz	59620	Bacteria	Firmicutes	Clostridia	Eubacteriales	Clostridiaceae	Clostridium	
MGYG000003144	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000003144.xml.gz	651	Bacteria	Proteobacteria	Gammaproteobacteria	Aeromonadales	Aeromonadaceae	Aeromonas	Aeromonas media
MGYG000003145	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000003145.xml.gz	249061	Bacteria	Actinobacteria	Actinomycetia	Actinomycetales	Actinomycetaceae	Actinomyces	
MGYG000003146	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000003146.xml.gz	1303	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus oralis
MGYG000003152	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000003152.xml.gz	944557	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	Prevotella denticola
MGYG000003158	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000003158.xml.gz	1262927	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	
MGYG000003161	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000003161.xml.gz	142586	Bacteria	Firmicutes	Clostridia	Eubacteriales	Eubacteriaceae	Eubacterium	
MGYG000003166	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000003166.xml.gz	259315	Bacteria	Firmicutes	Clostridia	Eubacteriales	Oscillospiraceae	Faecalibacterium	
MGYG000003173	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000003173.xml.gz	165190	Bacteria	Actinobacteria	Coriobacteriia	Coriobacteriales	Coriobacteriaceae	Collinsella	
MGYG000003174	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000003174.xml.gz	165190	Bacteria	Actinobacteria	Coriobacteriia	Coriobacteriales	Coriobacteriaceae	Collinsella	
MGYG000003183	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000003183.xml.gz	165190	Bacteria	Actinobacteria	Coriobacteriia	Coriobacteriales	Coriobacteriaceae	Collinsella	
MGYG000003189	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000003189.xml.gz	729	Bacteria	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Haemophilus	Haemophilus parainfluenzae
MGYG000003190	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000003190.xml.gz	423477	Bacteria	Firmicutes	Negativicutes	Veillonellales	Veillonellaceae	Veillonella	Veillonella rogosae
MGYG000003195	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000003195.xml.gz	2661917	Bacteria	Firmicutes	Tissierellia	Tissierellales	Peptoniphilaceae	Anaerococcus	
MGYG000003196	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000003196.xml.gz	159447	Bacteria	Actinobacteria	Actinomycetia	Corynebacteriales	Corynebacteriaceae	Corynebacterium	
MGYG000003197	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000003197.xml.gz	2490956	Bacteria	Firmicutes	Negativicutes	Veillonellales	Veillonellaceae	Veillonella	
MGYG000003203	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000003203.xml.gz	1268785	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Odoribacteraceae	Butyricimonas	
MGYG000003208	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000003208.xml.gz	359110	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas extremaustralis
MGYG000003209	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000003209.xml.gz	165190	Bacteria	Actinobacteria	Coriobacteriia	Coriobacteriales	Coriobacteriaceae	Collinsella	
MGYG000003217	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000003217.xml.gz	1262684	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Acetobacteraceae	Acetobacter	
MGYG000003225	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000003225.xml.gz	165190	Bacteria	Actinobacteria	Coriobacteriia	Coriobacteriales	Coriobacteriaceae	Collinsella	
MGYG000003230	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000003230.xml.gz	189668	Bacteria	Firmicutes	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	
MGYG000003233	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000003233.xml.gz	2606626	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Muribaculaceae	Sodaliphilus	Sodaliphilus pleomorphus
MGYG000003240	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000003240.xml.gz	1268785	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Odoribacteraceae	Butyricimonas	
MGYG000003261	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000003261.xml.gz	165190	Bacteria	Actinobacteria	Coriobacteriia	Coriobacteriales	Coriobacteriaceae	Collinsella	
MGYG000003266	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000003266.xml.gz	165190	Bacteria	Actinobacteria	Coriobacteriia	Coriobacteriales	Coriobacteriaceae	Collinsella	
MGYG000004422	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000004422.xml.gz	165190	Bacteria	Actinobacteria	Coriobacteriia	Coriobacteriales	Coriobacteriaceae	Collinsella	
MGYG000003274	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000003274.xml.gz	165190	Bacteria	Actinobacteria	Coriobacteriia	Coriobacteriales	Coriobacteriaceae	Collinsella	
MGYG000003276	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000003276.xml.gz	165190	Bacteria	Actinobacteria	Coriobacteriia	Coriobacteriales	Coriobacteriaceae	Collinsella	
MGYG000003279	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000003279.xml.gz	538949	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Rikenellaceae	Alistipes	
MGYG000003287	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000003287.xml.gz	553174	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	Prevotella melaninogenica
MGYG000003314	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000003314.xml.gz	883066	Bacteria	Actinobacteria	Actinomycetia	Actinomycetales	Actinomycetaceae	Actinobaculum	Actinobaculum massiliense
MGYG000003326	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000003326.xml.gz	1955243	Bacteria	Firmicutes	Clostridia	Eubacteriales	Lachnospiraceae	Blautia	
MGYG000003329	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000003329.xml.gz	1926307	Bacteria	Firmicutes	Negativicutes	Veillonellales	Veillonellaceae	Veillonella	
MGYG000003330	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000003330.xml.gz	199	Bacteria	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Campylobacteraceae	Campylobacter	Campylobacter concisus
MGYG000003334	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000003334.xml.gz	52242	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	Lactobacillus gallinarum
MGYG000003343	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000003343.xml.gz	1926307	Bacteria	Firmicutes	Negativicutes	Veillonellales	Veillonellaceae	Veillonella	
MGYG000003344	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000003344.xml.gz	278064	Bacteria	Firmicutes	Negativicutes	Veillonellales	Veillonellaceae	Dialister	
MGYG000003346	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000003346.xml.gz	159272	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	
MGYG000003348	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000003348.xml.gz	278064	Bacteria	Firmicutes	Negativicutes	Veillonellales	Veillonellaceae	Dialister	
MGYG000003352	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000003352.xml.gz	1263098	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Sutterellaceae	Parasutterella	
MGYG000003355	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000003355.xml.gz	1458468	Bacteria	Firmicutes	Clostridia	Eubacteriales	Lachnospiraceae	Lachnoclostridium	Lachnoclostridium phytofermentans
MGYG000003357	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000003357.xml.gz	1947566	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	
MGYG000003360	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000003360.xml.gz	550	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Enterobacter	Enterobacter cloacae
MGYG000003361	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000003361.xml.gz	165190	Bacteria	Actinobacteria	Coriobacteriia	Coriobacteriales	Coriobacteriaceae	Collinsella	
MGYG000003362	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000003362.xml.gz	1946427	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Dysgonomonadaceae	Dysgonomonas	
MGYG000003363	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000003363.xml.gz	162156	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	
MGYG000003365.1	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000003365.1.xml.gz	2584949	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Enterobacter	
MGYG000003366	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000003366.xml.gz	349271	Bacteria	Firmicutes	Clostridia	Eubacteriales	Lachnospiraceae	Johnsonella	
MGYG000003367	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000003367.xml.gz	162156	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	
MGYG000003368	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000003368.xml.gz	328009	Bacteria	Firmicutes	Tissierellia	Tissierellales	Peptoniphilaceae	Finegoldia	
MGYG000003369	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000003369.xml.gz	293428	Bacteria	Firmicutes	Tissierellia	Tissierellales	Peptoniphilaceae	Anaerococcus	
MGYG000003370	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000003370.xml.gz	28037	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus mitis
MGYG000003374	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000003374.xml.gz	868129	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	Prevotella bivia
MGYG000003375	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000003375.xml.gz	43770	Bacteria	Actinobacteria	Actinomycetia	Corynebacteriales	Corynebacteriaceae	Corynebacterium	Corynebacterium striatum
MGYG000003376	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000003376.xml.gz	278067	Bacteria	Fusobacteria	Fusobacteriia	Fusobacteriales	Leptotrichiaceae	Sneathia	
MGYG000003379	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000003379.xml.gz	2608035	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Erwiniaceae	Pantoea	
MGYG000003380	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000003380.xml.gz	1881620	Bacteria	Actinobacteria	Actinomycetia	Corynebacteriales	Corynebacteriaceae	Corynebacterium	
MGYG000003381	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000003381.xml.gz	936595	Bacteria	Firmicutes	Clostridia	Eubacteriales	Lachnospiraceae	Lachnoanaerobaculum	
MGYG000003383	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000003383.xml.gz	1150461	Bacteria	Actinobacteria	Actinomycetia	Bifidobacteriales	Bifidobacteriaceae	Bifidobacterium	Bifidobacterium scardovii
MGYG000003385.1	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000003385.1.xml.gz	134821	Bacteria	Tenericutes	Mollicutes	Mycoplasmatales	Mycoplasmataceae	Ureaplasma	Ureaplasma parvum
MGYG000003386	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000003386.xml.gz	472694	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Erwiniaceae	Pantoea	Pantoea brenneri
MGYG000003388	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000003388.xml.gz	1715080	Bacteria	Proteobacteria	Betaproteobacteria	Neisseriales	Neisseriaceae	Neisseria	
MGYG000003391	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000003391.xml.gz	254352	Bacteria	Firmicutes	Bacilli	Bacillales		Gemella	
MGYG000003393	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000003393.xml.gz	553	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Erwiniaceae	Pantoea	Pantoea ananatis
MGYG000003394	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000003394.xml.gz	374930	Bacteria	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Haemophilus	Haemophilus influenzae
MGYG000003395	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000003395.xml.gz	2780382	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Superficieibacter	
MGYG000003396	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000003396.xml.gz	59620	Bacteria	Firmicutes	Clostridia	Eubacteriales	Clostridiaceae	Clostridium	
MGYG000003401	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000003401.xml.gz	29388	Bacteria	Firmicutes	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	Staphylococcus capitis
MGYG000003405	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000003405.xml.gz	33964	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Leuconostoc	Leuconostoc citreum
MGYG000003411	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000003411.xml.gz	1262821	Bacteria	Firmicutes	Clostridia	Eubacteriales	Clostridiaceae	Clostridium	
MGYG000003436	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000003436.xml.gz	538947	Bacteria	Proteobacteria	Gammaproteobacteria	Aeromonadales	Succinivibrionaceae	Ruminobacter	
MGYG000003440	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000003440.xml.gz	1120988	Bacteria	Proteobacteria	Gammaproteobacteria	Aeromonadales	Succinivibrionaceae	Anaerobiospirillum	Anaerobiospirillum succiniciproducens
MGYG000003452	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000003452.xml.gz	78346	Bacteria	Actinobacteria	Actinomycetia	Bifidobacteriales	Bifidobacteriaceae	Bifidobacterium	Bifidobacterium ruminantium
MGYG000003454	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000003454.xml.gz	538947	Bacteria	Proteobacteria	Gammaproteobacteria	Aeromonadales	Succinivibrionaceae	Ruminobacter	
MGYG000003466	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000003466.xml.gz	166	Bacteria	Spirochaetes	Spirochaetia	Spirochaetales	Treponemataceae	Treponema	
MGYG000003477	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000003477.xml.gz	1871002	Bacteria	Firmicutes	Negativicutes	Acidaminococcales	Acidaminococcaceae	Acidaminococcus	Acidaminococcus timonensis
MGYG000003488	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000003488.xml.gz	165186	Bacteria	Firmicutes	Clostridia	Eubacteriales	Oscillospiraceae	Ruminococcus	
MGYG000003516	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000003516.xml.gz	66852	Archaea	Euryarchaeota	Methanobacteria	Methanobacteriales	Methanobacteriaceae	Methanobrevibacter	
MGYG000003550	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000003550.xml.gz	59620	Bacteria	Firmicutes	Clostridia	Eubacteriales	Clostridiaceae	Clostridium	
MGYG000003570	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000003570.xml.gz	166	Bacteria	Spirochaetes	Spirochaetia	Spirochaetales	Treponemataceae	Treponema	
MGYG000003589	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000003589.xml.gz	876091	Bacteria	Firmicutes	Clostridia	Eubacteriales	Oscillospiraceae	Oscillibacter	
MGYG000003592	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000003592.xml.gz	1848928	Bacteria	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Helicobacteraceae	Helicobacter	
MGYG000003605.1	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000003605.1.xml.gz	1872444	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Rikenellaceae	Alistipes	
MGYG000003662	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000003662.xml.gz	159272	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	
MGYG000003675	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000003675.xml.gz	259315	Bacteria	Firmicutes	Clostridia	Eubacteriales	Oscillospiraceae	Faecalibacterium	
MGYG000003679	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000003679.xml.gz	166	Bacteria	Spirochaetes	Spirochaetia	Spirochaetales	Treponemataceae	Treponema	
MGYG000003681	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000003681.xml.gz	46506	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides stercoris
MGYG000003683	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000003683.xml.gz	547043	Bacteria	Actinobacteria	Actinomycetia	Bifidobacteriales	Bifidobacteriaceae	Bifidobacterium	Bifidobacterium pseudocatenulatum
MGYG000003685	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000003685.xml.gz	2292330	Bacteria	Actinobacteria	Coriobacteriia	Coriobacteriales	Coriobacteriaceae	Collinsella	
MGYG000003686	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000003686.xml.gz	1945593	Bacteria	Firmicutes	Clostridia	Eubacteriales	Oscillospiraceae	Oscillibacter	
MGYG000003687	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000003687.xml.gz	1156938	Bacteria	Firmicutes	Bacilli	Bacillales	Paenibacillaceae	Paenibacillus	Paenibacillus polymyxa
MGYG000003690	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000003690.xml.gz	1596	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	Lactobacillus gasseri
MGYG000003691	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000003691.xml.gz	28130	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	Prevotella disiens
MGYG000003692	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000003692.xml.gz	165190	Bacteria	Actinobacteria	Coriobacteriia	Coriobacteriales	Coriobacteriaceae	Collinsella	
MGYG000003697	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000003697.xml.gz	165179	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	Prevotella copri
MGYG000003700	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000003700.xml.gz	165190	Bacteria	Actinobacteria	Coriobacteriia	Coriobacteriales	Coriobacteriaceae	Collinsella	
MGYG000003701	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000003701.xml.gz	512312	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Tannerellaceae	Parabacteroides	
MGYG000003703	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000003703.xml.gz	2292328	Bacteria	Actinobacteria	Coriobacteriia	Coriobacteriales	Coriobacteriaceae	Collinsella	
MGYG000003705	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000003705.xml.gz	1242156	Bacteria	Firmicutes	Clostridia	Eubacteriales	Eubacteriaceae	Garciella	
MGYG000003709	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000003709.xml.gz	319970	Bacteria	Firmicutes	Bacilli	Lactobacillales	Enterococcaceae	Enterococcus	Enterococcus devriesei
MGYG000003711	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000003711.xml.gz	165438	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Stenotrophomonas	
MGYG000003712	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000003712.xml.gz	614	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Yersiniaceae	Serratia	Serratia liquefaciens
MGYG000003713	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000003713.xml.gz	218934	Bacteria	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Campylobacteraceae	Campylobacter	
MGYG000003714	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000003714.xml.gz	167972	Bacteria	Firmicutes	Bacilli	Lactobacillales	Enterococcaceae	Enterococcus	
MGYG000003722	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000003722.xml.gz	645512	Bacteria	Synergistetes	Synergistia	Synergistales	Synergistaceae	Jonquetella	Jonquetella anthropi
MGYG000003727	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000003727.xml.gz	33031	Bacteria	Firmicutes	Tissierellia	Tissierellales	Peptoniphilaceae	Peptoniphilus	Peptoniphilus lacrimalis
MGYG000003729	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000003729.xml.gz	1219626	Bacteria	Firmicutes	Clostridia	Eubacteriales	Peptostreptococcaceae	Peptostreptococcus	
MGYG000003733	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000003733.xml.gz	376	Bacteria	Proteobacteria	Alphaproteobacteria	Hyphomicrobiales	Bradyrhizobiaceae	Bradyrhizobium	
MGYG000003734	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000003734.xml.gz	1320554	Bacteria	Proteobacteria	Alphaproteobacteria	Hyphomicrobiales	Bradyrhizobiaceae	Afipia	
MGYG000003736	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000003736.xml.gz	119219	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Cupriavidus	Cupriavidus metallidurans
MGYG000003739	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000003739.xml.gz	1282664	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus oralis
MGYG000003740	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000003740.xml.gz	46507	Bacteria	Firmicutes	Tissierellia			Ezakiella	Ezakiella coagulans
MGYG000003741	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000003741.xml.gz	938289	Bacteria	Firmicutes	Clostridia	Eubacteriales		Levyella	Levyella massiliensis
MGYG000003742	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000003742.xml.gz	679190	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	Prevotella buccalis
MGYG000003751	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000003751.xml.gz	1776387	Bacteria	Firmicutes	Tissierellia	Tissierellales	Peptoniphilaceae	Peptoniphilus	Peptoniphilus raoultii
MGYG000003753	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000003753.xml.gz	1871336	Bacteria	Firmicutes	Clostridia	Eubacteriales	Peptostreptococcaceae	Criibacterium	Criibacterium bergeronii
MGYG000003761	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000003761.xml.gz	40324	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Stenotrophomonas	Stenotrophomonas maltophilia
MGYG000003794	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000003794.xml.gz	1122992	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	Prevotella timonensis
MGYG000003808	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000003808.xml.gz	1926276	Bacteria	Actinobacteria	Actinomycetia	Actinomycetales	Actinomycetaceae	Actinomyces	Actinomyces culturomici
MGYG000003812	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000003812.xml.gz	1703337	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	Prevotella colorans
MGYG000003815	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000003815.xml.gz	1500547	Bacteria	Firmicutes	Negativicutes	Acidaminococcales	Acidaminococcaceae	Succiniclasticum	
