id	file	ncbi_taxid	kingdom	phylum	class	order	family	genus	species
MGYG000001535	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000001535.xml.gz	1776378	Bacteria	Firmicutes	Bacilli	Bacillales	Paenibacillaceae	Paenibacillus	Paenibacillus phocaensis
MGYG000001536	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000001536.xml.gz	1755099	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Enterobacter	Enterobacter timonensis
MGYG000001537	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000001537.xml.gz	1689271	Bacteria	Actinobacteria	Actinomycetia	Micrococcales	Cellulomonadaceae	Cellulomonas	Cellulomonas timonensis
MGYG000001539	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000001539.xml.gz	1776382	Bacteria	Firmicutes	Clostridia	Eubacteriales		Neglecta	Neglecta timonensis
MGYG000001541	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000001541.xml.gz	1673723	Bacteria	Firmicutes	Tissierellia	Tissierellales	Peptoniphilaceae	Murdochiella	Murdochiella massiliensis
MGYG000001544	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000001544.xml.gz	1720192	Bacteria	Actinobacteria	Actinomycetia	Corynebacteriales	Corynebacteriaceae	Corynebacterium	Corynebacterium bouchesdurhonense
MGYG000001545	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000001545.xml.gz	1776381	Bacteria	Actinobacteria	Coriobacteriia	Coriobacteriales	Coriobacteriaceae	Olegusella	Olegusella massiliensis
MGYG000001546	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000001546.xml.gz	1816676	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Rikenellaceae	Alistipes	Alistipes provencensis
MGYG000001547	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000001547.xml.gz	1776384	Bacteria	Firmicutes	Clostridia	Eubacteriales		Emergencia	Emergencia timonensis
MGYG000001548	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000001548.xml.gz	1816681	Bacteria	Firmicutes	Bacilli	Bacillales	Paenibacillaceae	Paenibacillus	Paenibacillus tuaregi
MGYG000001551	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000001551.xml.gz	1841857	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Odoribacteraceae	Culturomica	Culturomica massiliensis
MGYG000001552	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000001552.xml.gz	544644	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Odoribacteraceae	Butyricimonas	Butyricimonas synergistica
MGYG000001553	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000001553.xml.gz	1805472	Bacteria	Firmicutes	Clostridia	Eubacteriales	Clostridiaceae	Clostridium	Clostridium mediterraneense
MGYG000001554	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000001554.xml.gz	1686286	Bacteria	Actinobacteria	Actinomycetia	Corynebacteriales	Corynebacteriaceae	Corynebacterium	Corynebacterium phoceense
MGYG000001555	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000001555.xml.gz	1852365	Bacteria	Fusobacteria	Fusobacteriia	Fusobacteriales	Fusobacteriaceae	Fusobacterium	Fusobacterium massiliense
MGYG000001556	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000001556.xml.gz	1852375	Bacteria	Firmicutes	Negativicutes	Acidaminococcales	Acidaminococcaceae	Acidaminococcus	Acidaminococcus massiliensis
MGYG000001558	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000001558.xml.gz	1852387	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus timonensis
MGYG000001559	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000001559.xml.gz	1852379	Bacteria	Firmicutes	Negativicutes	Veillonellales	Veillonellaceae	Colibacter	Colibacter massiliensis
MGYG000001560	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000001560.xml.gz	1870991	Bacteria	Firmicutes	Clostridia	Eubacteriales	Clostridiaceae	Massilioclostridium	Massilioclostridium coli
MGYG000001562	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000001562.xml.gz	1033731	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Rikenellaceae	Alistipes	Alistipes timonensis
MGYG000001563	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000001563.xml.gz	1852373	Bacteria	Firmicutes	Tissierellia	Tissierellales	Peptoniphilaceae	Murdochiella	Murdochiella vaginalis
MGYG000001564	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000001564.xml.gz	1280695	Bacteria	Firmicutes	Clostridia	Eubacteriales	Lachnospiraceae	Enterocloster	Enterocloster clostridioformis
MGYG000001569	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000001569.xml.gz	290054	Bacteria	Firmicutes	Clostridia	Eubacteriales	Eubacteriaceae	Eubacterium	Eubacterium coprostanoligenes
MGYG000001589	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000001589.xml.gz	352165	Bacteria	Synergistetes	Synergistia	Synergistales	Synergistaceae	Pyramidobacter	Pyramidobacter piscolens
MGYG000001601	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000001601.xml.gz	215200	Bacteria	Firmicutes	Clostridia	Eubacteriales	Peptostreptococcaceae	Peptostreptococcus	Peptostreptococcus russellii
MGYG000001609	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000001609.xml.gz	1197717	Bacteria	Synergistetes	Synergistia	Synergistales	Synergistaceae	Cloacibacillus	Cloacibacillus porcorum
MGYG000001611	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000001611.xml.gz	1841867	Bacteria	Firmicutes	Clostridia	Eubacteriales	Oscillospiraceae	Phocea	Phocea massiliensis
MGYG000001613	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000001613.xml.gz	39950	Bacteria	Firmicutes	Negativicutes	Veillonellales	Veillonellaceae	Dialister	Dialister pneumosintes
MGYG000001618	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000001618.xml.gz	215200	Bacteria	Firmicutes	Clostridia	Eubacteriales	Peptostreptococcaceae	Peptostreptococcus	Peptostreptococcus russellii
MGYG000001623	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000001623.xml.gz	1577792	Bacteria	Firmicutes	Clostridia	Eubacteriales	Peptostreptococcaceae	Terrisporobacter	Terrisporobacter othiniensis
MGYG000001639	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000001639.xml.gz	1476858	Archaea	Euryarchaeota	Halobacteria	Haloferacales	Haloferacaceae	Haloferax	Haloferax massiliensis
MGYG000001661	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000001661.xml.gz	1121096	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides gallinarum
MGYG000001688	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000001688.xml.gz	154046	Bacteria	Firmicutes	Clostridia	Eubacteriales	Clostridiaceae	Hungatella	Hungatella hathewayi
MGYG000001690	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000001690.xml.gz	1123075	Bacteria	Firmicutes	Clostridia	Eubacteriales	Oscillospiraceae	Ruminococcus	Ruminococcus gauvreauii
MGYG000001691	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000001691.xml.gz	1073383	Bacteria	Proteobacteria	Gammaproteobacteria	Aeromonadales	Aeromonadaceae	Aeromonas	Aeromonas veronii
MGYG000001693	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000001693.xml.gz	1227482	Archaea	Euryarchaeota	Halobacteria	Haloferacales	Halorubraceae	Halorubrum	Halorubrum lipolyticum
MGYG000001694	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000001694.xml.gz	749517	Bacteria	Firmicutes	Bacilli	Lactobacillales	Enterococcaceae	Enterococcus	Enterococcus faecalis
MGYG000001695	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000001695.xml.gz	1232428	Bacteria	Firmicutes	Negativicutes	Veillonellales	Veillonellaceae	Megasphaera	Megasphaera massiliensis
MGYG000001696	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000001696.xml.gz	1158602	Bacteria	Firmicutes	Bacilli	Lactobacillales	Enterococcaceae	Enterococcus	Enterococcus raffinosus
MGYG000001698	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000001698.xml.gz	168384	Bacteria	Firmicutes	Clostridia	Eubacteriales	Lachnospiraceae	Marvinbryantia	Marvinbryantia formatexigens
MGYG000001699	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000001699.xml.gz	1211817	Bacteria	Firmicutes	Clostridia	Eubacteriales	Clostridiaceae	Clostridium	Clostridium ihumii
MGYG000001700	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000001700.xml.gz	67826	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Citrobacter	Citrobacter sedlakii
MGYG000001703	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000001703.xml.gz	1315312	Bacteria	Proteobacteria	Gammaproteobacteria	Vibrionales	Vibrionaceae	Vibrio	Vibrio fluvialis
MGYG000001704	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000001704.xml.gz	537007	Bacteria	Firmicutes	Clostridia	Eubacteriales	Lachnospiraceae	Blautia	Blautia hansenii
MGYG000001706	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000001706.xml.gz	200	Bacteria	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Campylobacteraceae	Campylobacter	Campylobacter curvus
MGYG000001708	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000001708.xml.gz	158850	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Morganellaceae	Providencia	Providencia rustigianii
MGYG000001709	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000001709.xml.gz	147206	Bacteria	Actinobacteria	Coriobacteriia	Coriobacteriales	Coriobacteriaceae	Collinsella	Collinsella stercoris
MGYG000001710	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000001710.xml.gz	89153	Bacteria	Firmicutes	Clostridia	Eubacteriales	Lachnospiraceae	Lachnoclostridium	[Clostridium] hylemonae
MGYG000001711	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000001711.xml.gz	518637	Bacteria	Firmicutes	Erysipelotrichia	Erysipelotrichales	Erysipelotrichaceae	Holdemanella	Holdemanella biformis
MGYG000001713	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000001713.xml.gz	675811	Bacteria	Proteobacteria	Gammaproteobacteria	Vibrionales	Vibrionaceae	Vibrio	Vibrio furnissii
MGYG000001714	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000001714.xml.gz	116085	Bacteria	Firmicutes	Clostridia	Eubacteriales	Lachnospiraceae	Coprococcus	Coprococcus catus
MGYG000001762	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000001762.xml.gz	156456	Bacteria	Firmicutes	Negativicutes	Veillonellales	Veillonellaceae	Anaeroglobus	Anaeroglobus geminatus
MGYG000001763	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000001763.xml.gz	363265	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	Prevotella stercorea
MGYG000001770	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000001770.xml.gz	165179	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	Prevotella copri
MGYG000001795	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000001795.xml.gz	2109911	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Muribaculaceae	Candidatus Amulumruptor	Candidatus Amulumruptor caecigallinarius
MGYG000001820	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000001820.xml.gz	160404	Bacteria	Firmicutes	Clostridia	Eubacteriales	Lachnospiraceae	Anaerotignum	Anaerotignum lactatifermentans
MGYG000001881	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000001881.xml.gz	239935	Bacteria	Verrucomicrobia	Verrucomicrobiae	Verrucomicrobiales	Akkermansiaceae	Akkermansia	Akkermansia muciniphila
MGYG000001910	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000001910.xml.gz	2518971	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Muribaculaceae	Duncaniella	Duncaniella dubosii
MGYG000002022	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000002022.xml.gz	671224	Bacteria	Firmicutes	Negativicutes	Selenomonadales	Selenomonadaceae	Selenomonas	Selenomonas artemidis
MGYG000002033	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000002033.xml.gz	1750560	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Tannerellaceae	Parabacteroides	Parabacteroides massiliensis
MGYG000002040	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000002040.xml.gz	853	Bacteria	Firmicutes	Clostridia	Eubacteriales	Oscillospiraceae	Faecalibacterium	Faecalibacterium prausnitzii
MGYG000002044	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000002044.xml.gz	1625	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Fructilactobacillus	Fructilactobacillus sanfranciscensis
MGYG000002101	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000002101.xml.gz	1944635	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Sutterellaceae	Sutterella	Sutterella seckii
MGYG000002121	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000002121.xml.gz	905	Bacteria	Firmicutes	Negativicutes	Acidaminococcales	Acidaminococcaceae	Acidaminococcus	Acidaminococcus fermentans
MGYG000002160	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000002160.xml.gz	1406512	Archaea	Candidatus Thermoplasmatota	Thermoplasmata	Methanomassiliicoccales	Methanomassiliicoccaceae	Methanomassiliicoccus	Candidatus Methanomassiliicoccus intestinalis
MGYG000002161	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000002161.xml.gz	1080712	Archaea	Candidatus Thermoplasmatota	Thermoplasmata	Methanomassiliicoccales	Methanomassiliicoccaceae	Methanomassiliicoccus	Methanomassiliicoccus luminyensis
MGYG000002162	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000002162.xml.gz	66851	Archaea	Euryarchaeota	Methanobacteria	Methanobacteriales	Methanobacteriaceae	Methanobrevibacter	Methanobrevibacter oralis
MGYG000002163	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000002163.xml.gz	521002	Archaea	Euryarchaeota	Methanobacteria	Methanobacteriales	Methanobacteriaceae	Methanobrevibacter	Methanobrevibacter smithii
MGYG000002164	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000002164.xml.gz	2317	Archaea	Euryarchaeota	Methanobacteria	Methanobacteriales	Methanobacteriaceae	Methanosphaera	Methanosphaera stadtmanae
MGYG000002224	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000002224.xml.gz	853	Bacteria	Firmicutes	Clostridia	Eubacteriales	Oscillospiraceae	Faecalibacterium	Faecalibacterium prausnitzii
MGYG000002242	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000002242.xml.gz	869209	Bacteria	Spirochaetes	Spirochaetia	Spirochaetales	Treponemataceae	Treponema	Treponema succinifaciens
MGYG000002268	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000002268.xml.gz	1522	Bacteria	Firmicutes	Erysipelotrichia	Erysipelotrichales	Erysipelotrichaceae	Erysipelatoclostridium	[Clostridium] innocuum
MGYG000002269	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000002269.xml.gz	1755241	Bacteria	Firmicutes	Tissierellia	Tissierellales	Peptoniphilaceae	Anaerococcus	Anaerococcus nagyae
MGYG000002272	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000002272.xml.gz	853	Bacteria	Firmicutes	Clostridia	Eubacteriales	Oscillospiraceae	Faecalibacterium	Faecalibacterium prausnitzii
MGYG000002274	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000002274.xml.gz	853	Bacteria	Firmicutes	Clostridia	Eubacteriales	Oscillospiraceae	Faecalibacterium	Faecalibacterium prausnitzii
MGYG000002278	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000002278.xml.gz	39490	Bacteria	Firmicutes	Clostridia	Eubacteriales	Eubacteriaceae	Eubacterium	Eubacterium ramulus
MGYG000002279	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000002279.xml.gz	88431	Bacteria	Firmicutes	Clostridia	Eubacteriales	Lachnospiraceae	Dorea	Dorea longicatena
MGYG000002281	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000002281.xml.gz	1077285	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides faecis
MGYG000002282	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000002282.xml.gz	1203610	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Tannerellaceae	Parabacteroides	Parabacteroides gordonii
MGYG000002286	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000002286.xml.gz	871664	Bacteria	Firmicutes	Clostridia	Eubacteriales	Lachnospiraceae	Blautia	Blautia stercoris
MGYG000002295	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000002295.xml.gz	411473	Bacteria	Firmicutes	Clostridia	Eubacteriales	Oscillospiraceae	Ruminococcus	Ruminococcus callidus
MGYG000002298	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000002298.xml.gz	40520	Bacteria	Firmicutes	Clostridia	Eubacteriales	Lachnospiraceae	Blautia	Blautia obeum
MGYG000002300	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000002300.xml.gz	2024197	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides cutis
MGYG000002305	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000002305.xml.gz	82981	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Budviciaceae	Leminorella	Leminorella grimontii
MGYG000002308	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000002308.xml.gz	75658	Bacteria	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Campylobacteraceae	Campylobacter	Campylobacter lanienae
MGYG000002309	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000002309.xml.gz	1033740	Bacteria	Firmicutes	Bacilli	Bacillales	Planococcaceae	Kurthia	Kurthia senegalensis
MGYG000002310	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000002310.xml.gz	1033741	Bacteria	Proteobacteria	Alphaproteobacteria	Hyphomicrobiales	Methylobacteriaceae	Microvirga	Microvirga massiliensis
MGYG000002311	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000002311.xml.gz	925769	Bacteria	Proteobacteria	Gammaproteobacteria	Vibrionales	Vibrionaceae	Vibrio	Vibrio cholerae
MGYG000002312	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000002312.xml.gz	418240	Bacteria	Firmicutes	Clostridia	Eubacteriales	Lachnospiraceae	Blautia	Blautia wexlerae
MGYG000002314	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000002314.xml.gz	1118054	Bacteria	Firmicutes	Bacilli	Bacillales	Paenibacillaceae	Brevibacillus	Brevibacillus massiliensis
MGYG000002315	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000002315.xml.gz	33037	Bacteria	Firmicutes	Tissierellia	Tissierellales	Peptoniphilaceae	Anaerococcus	Anaerococcus vaginalis
MGYG000002317	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000002317.xml.gz	1118057	Bacteria	Firmicutes	Tissierellia	Tissierellales	Peptoniphilaceae	Peptoniphilus	Peptoniphilus grossensis
MGYG000002318	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000002318.xml.gz	1118059	Bacteria	Firmicutes	Tissierellia			Kallipyga	Kallipyga massiliensis
MGYG000002321	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000002321.xml.gz	1160721	Bacteria	Firmicutes	Clostridia	Eubacteriales	Oscillospiraceae	Ruminococcus	Ruminococcus bicirculans
MGYG000002324	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000002324.xml.gz	1624	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Ligilactobacillus	Ligilactobacillus salivarius
MGYG000002325	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000002325.xml.gz	401650	Bacteria	Firmicutes	Bacilli	Bacillales	Listeriaceae	Listeria	Listeria monocytogenes
MGYG000002326	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000002326.xml.gz	1218173	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Alkalihalobacillus	Alkalihalobacillus alcalophilus
MGYG000002327	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000002327.xml.gz	2093857	Bacteria	Firmicutes	Clostridia	Eubacteriales	Oscillospiraceae	Dysosmobacter	Dysosmobacter welbionis
MGYG000002328	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000002328.xml.gz	333367	Bacteria	Firmicutes	Clostridia	Eubacteriales	Lachnospiraceae	Enterocloster	Enterocloster asparagiformis
MGYG000002330	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000002330.xml.gz	1432052	Bacteria	Firmicutes	Clostridia	Eubacteriales	Lachnospiraceae	Eisenbergiella	Eisenbergiella tayi
MGYG000002331	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000002331.xml.gz	1449358	Bacteria	Proteobacteria	Gammaproteobacteria	Vibrionales	Vibrionaceae	Vibrio	Vibrio parahaemolyticus
MGYG000002332	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000002332.xml.gz	1247729	Bacteria	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Campylobacteraceae	Campylobacter	Campylobacter coli
MGYG000002333	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000002333.xml.gz	195	Bacteria	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Campylobacteraceae	Campylobacter	Campylobacter coli
MGYG000002335	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000002335.xml.gz	930944	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Yersiniaceae	Yersinia	Yersinia enterocolitica
MGYG000002336	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000002336.xml.gz	907	Bacteria	Firmicutes	Negativicutes	Veillonellales	Veillonellaceae	Megasphaera	Megasphaera elsdenii
MGYG000002339	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000002339.xml.gz	931533	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lacticaseibacillus	Lacticaseibacillus saniviri
MGYG000002340	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000002340.xml.gz	1297617	Bacteria	Firmicutes	Clostridia	Eubacteriales		Intestinimonas	Intestinimonas butyriciproducens
MGYG000002341	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000002341.xml.gz	108980	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Acinetobacter	Acinetobacter ursingii
MGYG000002344	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000002344.xml.gz	470	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Acinetobacter	Acinetobacter baumannii
MGYG000002349	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000002349.xml.gz	1311	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus agalactiae
MGYG000002352	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000002352.xml.gz	1335613	Bacteria	Actinobacteria	Coriobacteriia	Eggerthellales	Eggerthellaceae	Gordonibacter	Gordonibacter urolithinfaciens
MGYG000002354	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000002354.xml.gz	158849	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Morganellaceae	Moellerella	Moellerella wisconsensis
MGYG000002357	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000002357.xml.gz	1402	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	Bacillus licheniformis
MGYG000002358	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000002358.xml.gz	1414851	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Alcaligenaceae	Pelistega	Pelistega indica
MGYG000002360	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000002360.xml.gz	1423758	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	Lactobacillus hominis
MGYG000002361	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000002361.xml.gz	1423802	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lentilactobacillus	Lentilactobacillus senioris
MGYG000002362	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000002362.xml.gz	1441736	Bacteria	Fusobacteria	Fusobacteriia	Fusobacteriales	Fusobacteriaceae	Fusobacterium	Fusobacterium necrophorum
MGYG000002364	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000002364.xml.gz	28197	Bacteria	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Campylobacteraceae	Aliarcobacter	Aliarcobacter butzleri
MGYG000002365	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000002365.xml.gz	1690	Bacteria	Actinobacteria	Actinomycetia	Bifidobacteriales	Bifidobacteriaceae	Bifidobacterium	Bifidobacterium pseudolongum
MGYG000002366	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000002366.xml.gz	984214	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Salmonella	Salmonella enterica
MGYG000002367	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000002367.xml.gz	1255	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Pediococcus	Pediococcus pentosaceus
MGYG000002368	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000002368.xml.gz	1481663	Bacteria	Proteobacteria	Gammaproteobacteria	Vibrionales	Vibrionaceae	Vibrio	Vibrio metoecus
MGYG000002369	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000002369.xml.gz	1496	Bacteria	Firmicutes	Clostridia	Eubacteriales	Peptostreptococcaceae	Clostridioides	Clostridioides difficile
